id_cordée,lib_cordée,région,académie,département,commune,Composante /de l’cordée,Lycées sources,uai
C0011,PASS,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot,0130050J
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot,0130050J
C0016,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot,0130050J
C0017,SPRING,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot,0130050J
C0018,TANDEM,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot,0130050J
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Diderot (en contact),0130050J
C0220,Construire des rêves d'avenir,Midi-Pyrénées,Toulouse,9,Pamiers,LYCEES SOURCES,Lycée du Castella,0090015T
"C0081,""Ingénieur, je veux, je peux"",Nord-Pas-de-Calais,Lille,59,Valenciennes,LYCEE(S) AVEC CPGE,Lycée du Hainaut,0590223X"
"C0081,""Ingénieur, je veux, je peux"",Nord-Pas-de-Calais,Lille,59,Valenciennes,LYCEES SOURCES,Lycée du Hainaut,0590223X"
C0212,Cordée de la réussite-CPGE Lycée Kleber,Alsace,Strasbourg,67,Saverne,LYCEES SOURCES,Lycée du Haut-Barr,0672534R
C0190,Cordée Nord finistérienne,Bretagne,Rennes,29,Landivisiau,LYCEES SOURCES,Lycée du Léon,0292047T
C0197,Pour une connaissance mutuelle entre filières littéraires de lycée et parcours lettres et sciences humaines à l'université,Bretagne,Rennes,29,Landivisiau,LYCEES SOURCES,Lycée du Léon,0292047T
C0100,Ouverture sociale des CPGE et école d'été,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée du Parc,0690026D
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée du Parc,0690026D
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée du Parc,0690026D
C0228,Ambition d'enseignement supérieur - Lycée du Parc des Loges,Ile-de-France,Versailles,91,Evry,LYCEE(S) AVEC CPGE,Lycée du Parc des Loges,0911251R
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Friville Escarbotin,LYCEES SOURCES,Lycée du Vimeu,0801864S
C0110,Réussir à HEC,Martinique,Martinique,972,Centre Sud,LYCEE(S) AVEC CPGE,Lycée Ducos,9720825P
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Centre Sud,LYCEE(S) AVEC CPGE,Lycée Ducos,9720825P
C0112,Réussir à l'INSA,Martinique,Martinique,972,Centre Sud,LYCEE(S) AVEC CPGE,Lycée Ducos,9720825P
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,45,Pithiviers,LYCEES SOURCES,Lycée Duhamel du Monceau,0450062Y
C0154,Visez loin… Devenez ingénieur,Centre,Orléans-Tours,45,Pithiviers,LYCEES SOURCES,Lycée Duhamel du Monceau,0450062Y
C0039,Tous envie de réussir,Basse Normandie,Caen,14,Caen ,LYCEES SOURCES,Lycée Dumont d'Urville,0142131R
C0247,Secteur CASQY,Ile-de-France,Versailles,78,Maurepas,LYCEES SOURCES,Lycée Dumont d'Urville,0781883Y
C0141,Ambition IEP,PACA,Nice,83,Toulon,LYCEE(S) AVEC CPGE,Lycée Dumont d'Urville,0830053G
C0143,Les drisses de la réussite,PACA,Nice,83,Toulon,LYCEE(S) AVEC CPGE,Lycée Dumont d'Urville,0830053G
C0084,Programme d'études intégrées,Nord-Pas-de-Calais,Lille,59,LANDRECIES,LYCEE OU COLLEGES SOURCES,LYCEE DUPLEIX,0590112B
C0138,Elan 49,Pays de la Loire,Nantes,49,Saumur,LYCEES SOURCES,Lycée Duplessis Mornay,0490040C
C0154,Visez loin… Devenez ingénieur,Centre,Orléans-Tours,45,Villemandeur,LYCEES SOURCES,Lycée Durzy,0450042B
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,42,St Etienne,LYCEES SOURCES,Lycée E Mimard,0420079H
C0084,Programme d'études intégrées,Nord-Pas-de-Calais,Lille,62,MONTREUIL SUR MER,LYCEE OU COLLEGES SOURCES,LYCEE E. WOILLEZ,0620140R
C0029,Promouvoir l'égalité des chances,Franche-Comté,Besançon,25,Morteau,LYCEES SOURCES,Lycée Edgar Faure,0251671F
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,59,Douai,LYCEES SOURCES,Lycée Edmond Labbé,0590065A
"C0086,""Une grande école, pourquoi pas moi?"",Nord-Pas-de-Calais,Lille,59,Douai,LYCEES SOURCES,Lycée Edmond Labbé,0590065A"
C0089,Escapade,Limousin,Limoges,19,Tulle,LYCEES SOURCES,Lycée Edmond Perrier,0190032G
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Saint-Ouen l'Aumone,LYCEES SOURCES,Lycée Edmond Rostand,0951728M
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,95,Saint-Ouen l'Aumone,LYCEES SOURCES,Lycée Edmond Rostand,0951728M"
C0030,Réussir ensemble ,Franche-Comté,Besançon,70,Vesoul,LYCEES SOURCES,Lycée Edouard Belin,0700905D
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,80,Amiens,LYCEES SOURCES,Lycée Edouard Branly,0801327H
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Lyon,LYCEE(S) AVEC CPGE,Lycée Edouard Herriot,0690027E
C0147,Futurs ingénieurs au sommet,Centre,Orléans-Tours,18,Vierzon,LYCEES SOURCES,Lycée Edouard Vaillant,0180035R
C0149,Les sciences en face à face,Centre,Orléans-Tours,18,Vierzon,LYCEES SOURCES,Lycée Edouard Vaillant,0180035R
C0031,Attractivité des sciences et technologies à l'université,Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée Elie Faure,0332744D
C0032,Cordée de la réussite Bordeaux,Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée Elie Faure,0332744D
C0033,Entre en prépa c'est réalisable,Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée Elie Faure,0332744D
C0034,Horizons,Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée Elie Faure,0332744D
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,33,Lormont,LYCEES SOURCES,Lycée Elie Faure,0332744D"
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,33,Sainte Foy La Grande,LYCEES SOURCES,Lycée Elisée Reclus,0330115W"
C0031,Attractivité des sciences et technologies à l'université,Aquitaine,Bordeaux,33,Saint Foy la Grande,LYCEES SOURCES,Lycée Elysée Reclus,0330115W
C0063,Cordée Chalonnaise,Bourgogne,Dijon,71,Chalon sur Saône,LYCEES SOURCES,Lycée Emiland Gautey,0711729U
C0176,Cordée Arago pour réussir,Champagne-Ardennes,Reims,52,Wassy,LYCEES SOURCES,Lycée Emile Baudot,0520032C
C0217,Tutorat d'excellence,Alsace,Strasbourg,67,Strasbourg,LYCEES SOURCES,Lycée Emile Mathis,0670089H
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Aix-en-Provence,LYCEES SOURCES,Lycée Emile Zola,0130001F
"C0019,""Tutorat """"école de l'air"""""",Provence Alpes Côte d'Azur,Aix-Marseille,13,Aix-en-Provence,LYCEES SOURCES,Lycée Emile Zola,0130001F"
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,28,Châteaudun,LYCEES SOURCES,Lycée Emile Zola,0280015P
C0152,Une filière ingénieuse pour devenir ingénieur,Centre,Orléans-Tours,28,Châteaudun,LYCEES SOURCES,Lycée Emile Zola,0280015P
C0153,Université et CPGE pour les élèves d'Eure-et-Loir,Centre,Orléans-Tours,28,Châteaudun,LYCEES SOURCES,Lycée Emile Zola,0280015P
C0129,La cordée du Barrois,Lorraine,Nancy-Metz,55,Bar le Duc,LYCEES SOURCES,Lycée Emile Zola,0550003E
"C0085,""Une grande école, pourquoi pas moi?"",Nord-Pas-de-Calais,Lille,59,Wattrelos,LYCEES SOURCES,Lycée Emile Zola,0590233H"
C0234,Course en cours,Ile-de-France,Versailles,78,Montigny,LYCEES SOURCES,Lycée Emilie de Breteuil,0781819D
C0247,Secteur CASQY,Ile-de-France,Versailles,78,Saint-Quentin-en-Yvelines,LYCEES SOURCES,Lycée Emilie de Breteuil,0781819D
C0118,Réussir dans le supérieur,Languedoc-Roussillon,Montpellier,30,Nîmes,LYCEE(S) AVEC CPGE,Lycée Emmanuel D'Alzon,0300080Z
C0118,Réussir dans le supérieur,Languedoc-Roussillon,Montpellier,30,Nîmes,LYCEES SOURCES,Lycée Emmanuel D'Alzon,0300080Z
"C0239,""Ma chance, l'Université"",Ile-de-France,Versailles,92,Chatenay ,LYCEES SOURCES,Lycée Emmanuel Mounier,0920135X"
C0241,OPEN,Ile-de-France,Versailles,92,Chatenay-Malabry,LYCEES SOURCES,Lycée Emmanuel Mounier,0920135X
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,45,Montargis,LYCEES SOURCES,Lycée en forêt,0450040Z
C0125,Ensemble pour que chaque élève ose sa réussite,Lorraine,Nancy-Metz,54,Luneville,LYCEES SOURCES,Lycée Ernest Bichat,0540034U
C0080,Cordée des sciences de l'ingénieur,Nord-Pas-de-Calais,Lille,59,St Amand-les-Eaux,LYCEES SOURCES,Lycée Ernest Couteaux,0590192N
"C0116,""Un lycée au cœur d'un réseau, point d'appui pour le développement local"",Languedoc-Roussillon,Montpellier,30,Nîmes,LYCEES SOURCES,Lycée Ernest Hemingway,0300027S"
C0188,Cordée Archipel,Bretagne,Rennes,29,Brest,LYCEES SOURCES,Lycée Estran Charles de Foucault,0290336H
C0105,Réussir aujourd'hui-intégrer une grande école,Rhône-Alpes,Lyon,42,Saint-Etienne,LYCEE(S) AVEC CPGE,Lycée Etienne Mimard,0420079H
C0177,Cordée Arts et métiers,Champagne-Ardennes,Reims,51,Châlons-en-Champagne,LYCEE(S) AVEC CPGE,Lycée Etienne Oehmichen,0510007F
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Beaune,LYCEES SOURCES,Lycée Etienne-Jules Marey,0212045J
C0155,Accompagnement pour la poursuite d'études Mines-ParisTech,Ile-de-France,Paris,93,Drancy,LYCEES SOURCES,Lycée Eugène Delacroix,0930119Z
C0064,Eiffel de la réussite,Bourgogne,Dijon,21,Montbard,LYCEES SOURCES,Lycée Eugène Guillaume,0210056X
C0060,Réussir à Dauphine,Ile-de-France,Créteil,93,Bagnolet,LYCEES SOURCES,Lycée Eugène Henaff,0932119Y
C0246,Réussir à Dauphine,Ile-de-France,Versailles,92,Issy-les-Moulineaux,LYCEES SOURCES,Lycée Eugène Ionesco,0922397F
C0089,Escapade,Limousin,Limoges,23,Aubusson,LYCEES SOURCES,Lycée Eugène Jamot,0230002C
C0084,Programme d'études intégrées,Nord-Pas-de-Calais,Lille,59,LE QUESNOY,LYCEE OU COLLEGES SOURCES,LYCEE EUGENE THOMAS,0590168M
C0082,Les cordées de la réussite du lycée Saint-Pierre et de l'école d'ingénieurs,Nord-Pas-de-Calais,Lille,59,Le Quesnoy,LYCEES SOURCES,Lycée Eugène Thomas,0590168M
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Argenteuil,LYCEES SOURCES,Lycée Eugénie Cotton,0932116V
C0138,Elan 49,Pays de la Loire,Nantes,49,Cholet,LYCEES SOURCES,Lycée Europe,0490018D
C0022,Passeport étudiant,Picardie,Amiens,2,Villers Cotterets,LYCEES SOURCES,Lycée Européen,0021946E
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,78,Sartrouville,LYCEES SOURCES,Lycée Evariste Gallois,0782924E
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,78,Sartrouville,LYCEES SOURCES,Lycée Evariste Gallois,0782924E"
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEE(S) AVEC CPGE,Lycée Externat des enfants nantais,0440160K
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée F Fays,0690103M
C0120,ARTEM,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Fabert,0570054Z
C0123,Cordée Saint-Exupéry,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Fabert,0570054Z
C0130,La cordée nord meusienne,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Fabert,0570054Z
C0121,La cordée de la réussite Arts et métiers Paris Tech Metz,Lorraine,Nancy-Metz,57,Metz,LYCEE(S) AVEC CPGE,Lycée Fabert (en projet),0570054Z
C0084,Programme d'études intégrées,Nord-Pas-de-Calais,Lille,59,Lille,LYCEE(S) AVEC CPGE,Lycée Faidherbe,0590119J
C0100,Ouverture sociale des CPGE et école d'été,Rhône-Alpes,Lyon,42,Saint-Etienne,LYCEE(S) AVEC CPGE,Lycée Fauriel,0420041S
"C0090,""Limousin, terre de réussite"",Limousin,Limoges,23,Guéret,LYCEES SOURCES,Lycée Favard,0230051F"
C0075,Promotion des études supérieures de lettres en Guyane,Guynae,Guynae,973,Cayenne,TETE(S) DE CORDEE,Lycée Felix Eboué,9730001N
C0075,Promotion des études supérieures de lettres en Guyane,Guynae,Guynae,973,Cayenne,LYCEE(S) AVEC CPGE,Lycée Félix Eboué,9730001N
C0076,Promouvoir l'accès aux filières d'excellence en guyane,Guynae,Guynae,973,Cayenne,LYCEE(S) AVEC CPGE,Lycée Félix Eboué,9730001N
C0074,Pour la promotion des études supérieures scientifiques,Guynae,Guynae,973,Cayenne,LYCEES SOURCES,Lycée Félix Eboué,9730001N
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,60,Beauvais,LYCEES SOURCES,Lycée Félix Faure,0600001A
C0025,Passeport étudiant : les jeudis de la science,Picardie,Amiens,60,Beauvais,LYCEES SOURCES,Lycée Félix Faure,0600001A
C0128,IEP Paris,Lorraine,Nancy-Metz,57,Creutzwald,LYCEES SOURCES,Lycée Félix Mayer,0572022N
C0242,Oui nous le pouvons,Ile-de-France,Versailles,75,Paris,LYCEE(S) AVEC CPGE,Lycée Fénelon,0750660K
C0157,Cap-Ingénieur,Ile-de-France,Paris,75008,Paris,TETE(S) DE CORDEE,Lycée Fenelon Sainte Marie,0753873C
C0157,Cap-Ingénieur,Ile-de-France,Paris,75008,Paris,LYCEE(S) AVEC CPGE,Lycée Fenelon Sainte Marie,0753873C
C0223,Egalité des chances-INSA,Midi-Pyrénées,Toulouse,31,Toulouse,LYCEE(S) AVEC CPGE,Lycée Fermat,0310036W
C0224,Ose l'ISAE,Midi-Pyrénées,Toulouse,31,Toulouse,LYCEE(S) AVEC CPGE,Lycée Fermat,0310036W
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Argenteuil,LYCEE(S) AVEC CPGE,Lycée Fernand et Nadia Leger,0951811C
C0002,AVENIR,Provence Alpes Côte d'Azur,Aix-Marseille,13,Gardanne,LYCEES SOURCES,Lycée Fourcade,0133244F
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Guardanne,LYCEES SOURCES,Lycée Fourcade ,0133244F
C0180,Prépa rémois,Champagne-Ardennes,Reims,51,Vitry-le-François,LYCEES SOURCES,Lycée François 1er,0510062R
C0176,Cordée Arago pour réussir,Champagne-Ardennes,Reims,51,Reims,LYCEE(S) AVEC CPGE,Lycée François Arago,0511565Z
C0177,Cordée Arts et métiers,Champagne-Ardennes,Reims,8,Charleville-Mézières,LYCEES SOURCES,Lycée François Bazin,0080008R
C0033,Entre en prépa c'est réalisable,Aquitaine,Bordeaux,33,Bordeaux,LYCEES SOURCES,Lycée François Mauriac,0330027A
"C0036,""Programme """"égalité des chances"""" pour les études en architecture"",Aquitaine,Bordeaux,33,Bordeaux,LYCEES SOURCES,Lycée François Mauriac,0330027A"
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,33,Bordeaux,LYCEES SOURCES,Lycée François Mauriac,0330027A"
C0148,Les études sup…c'est aussi pour moi,Centre,Orléans-Tours,37,Chinon,LYCEES SOURCES,Lycée François Rabelais,0370009J
C0136,Cordée 85,Pays de la Loire,Nantes,85,Fontenay-le-Comte,LYCEES SOURCES,Lycée François Rabelais,0850068M
C0025,Passeport étudiant : les jeudis de la science,Picardie,Amiens,60,Beauvais,LYCEES SOURCES,Lycée François Truffaut,0601823F
C0228,Ambition d'enseignement supérieur - Lycée du Parc des Loges,Ile-de-France,Versailles,91,Bondoufle,LYCEES SOURCES,Lycée François Truffaut,0911937L
C0146,Etudier les sciences,Centre,Orléans-Tours,45,Beaugency,LYCEES SOURCES,Lycée François Villon,0451484U
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,45,Beaugency,LYCEES SOURCES,Lycée François Villon,0451484U
C0154,Visez loin… Devenez ingénieur,Centre,Orléans-Tours,45,Beaugency,LYCEES SOURCES,Lycée François Villon,0451484U
C0165,Parcours de réussite du lycée Saint-Louis,Ile-de-France,Paris,75014,Paris,LYCEES SOURCES,Lycée François Villon,0750690T
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,78,Les Mureaux,LYCEES SOURCES,Lycée François Villon,0780422K
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,78,Les Mureaux,LYCEES SOURCES,Lycée François Villon,0780422K
C0234,Course en cours,Ile-de-France,Versailles,78,Les Mureaux,LYCEES SOURCES,Lycée François Villon,0780422K
C0248,Secteur Mantois,Ile-de-France,Versailles,78,Les Mureaux,LYCEES SOURCES,Lycée François Villon,0780422K
C0228,Ambition d'enseignement supérieur - Lycée du Parc des Loges,Ile-de-France,Versailles,91,Brunoy,LYCEES SOURCES,Lycée François-Joseph Talma,0911021R
C0101,Parcours d'excellence des STI,Rhône-Alpes,Lyon,42,Andrézieux,LYCEES SOURCES,Lycée François-Mauriac Forez,0421976V
C0181,Roosevelt URCA,Champagne-Ardennes,Reims,51,Reims,LYCEE(S) AVEC CPGE,Lycée Franklin Roosevelt,0510034K
C0110,Réussir à HEC,Martinique,Martinique,972,Trinité,LYCEE(S) AVEC CPGE,Lycée Frantz Fanon,9720350Y
C0111,Réussir à l'IEP de Bordeaux,Martinique,Martinique,972,Trinité,LYCEE(S) AVEC CPGE,Lycée Frantz Fanon,9720350Y
C0112,Réussir à l'INSA,Martinique,Martinique,972,Trinité,LYCEE(S) AVEC CPGE,Lycée Frantz Fanon,9720350Y
C0113,Ambition agropolis,Languedoc-Roussillon,Montpellier,34,Montpellier,LYCEE(S) AVEC CPGE,Lycée Frédéric Bazille,0340128E
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,54,Nancy,TETE(S) DE CORDEE,Lycée Frédéric Chopin,0540040A
C0119,Ambition Réussite - Technologique,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Frédéric Chopin,0540040A
C0120,ARTEM,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Frédéric Chopin,0540040A
C0123,Cordée Saint-Exupéry,Lorraine,Nancy-Metz,54,Nancy,LYCEE(S) AVEC CPGE,Lycée Frédéric Chopin,0540040A
C0120,ARTEM,Lorraine,Nancy-Metz,54,Nancy,LYCEES SOURCES,Lycée Frédéric Chopin,0540040A
C0094,Convention diversité Académie de Lyon,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0095,Couse en cours,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0098,OPTIM,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0099,Ouverture internationale pour les STI,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0107,Trait d'union ,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0109,Trait d'union Multicampus multiquartiers,Rhône-Alpes,Lyon,69,Villeurbanne,LYCEES SOURCES,Lycée Frédéric Fays,0690103M
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Aubagne,LYCEES SOURCES,Lycée Frédéric Joliot-Curie,0131549N
C0007,IEPEI,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Frédéric Mistral,0130062X
C0014,Réussir ensemble ,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,TETE(S) DE CORDEE,Lycée Frédéric Mistral,0840003X
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,TETE(S) DE CORDEE,Lycée Frédéric Mistral,0840003X
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,LYCEE(S) AVEC CPGE,Lycée Frédéric Mistral,0840003X
C001,Accompagnement à la scolarité,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,LYCEES SOURCES,Lycée Frédéric Mistral,0840003X
C0014,Réussir ensemble ,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,LYCEES SOURCES,Lycée Frédéric Mistral,0840003X
C0015,Spé IEP,Provence Alpes Côte d'Azur,Aix-Marseille,84,Avignon,LYCEES SOURCES,Lycée Frédéric Mistral,0840003X
C0013,Préparation à l'université,Provence Alpes Côte d'Azur,Aix-Marseille,13,Marseille,LYCEES SOURCES,Lycée Frédéric Ozanam,NR
C0040,Caen Sud Lycée Fresnel,Basse Normandie,Caen,14,Caen,LYCEES SOURCES,Lycée Fresnel,0140014P
C0150,Promotion de l'accueil en CPGE économique,Centre,Orléans-Tours,28,Chartres,LYCEES SOURCES,Lycée Fulbert,0281047L
C0152,Une filière ingénieuse pour devenir ingénieur,Centre,Orléans-Tours,28,Chartres,LYCEES SOURCES,Lycée Fulbert,0281047L
C0153,Université et CPGE pour les élèves d'Eure-et-Loir,Centre,Orléans-Tours,28,Chartres,LYCEES SOURCES,Lycée Fulbert,0281047L
C0192,OPERA : orienter et promouvoir l'excellence et la réussite par l'accompagnement,Bretagne,Rennes,22,Loudéac,LYCEES SOURCES,Lycée Fulgence Bienvenue,0220027K
C0139,Traits d'union,Pays de la Loire,Nantes,44,Saint-Gildas-des-Bois,LYCEES SOURCES,Lycée Gabriel Deshayes,0440175B
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,78013,Paris,LYCEES SOURCES,Lycée Gabriel Fauré,0750684L
C0164,OPTIM,Ile-de-France,Paris,78013,Paris,LYCEES SOURCES,Lycée Gabriel Fauré,0750684L
C0135,BRIO : fais un bond pour la réussite ,Pays de la Loire,Nantes,44,Nantes,LYCEE(S) AVEC CPGE,Lycée Gabriel Guist'hau,0440024M
C0164,OPTIM,Ile-de-France,Paris,92,Gennevilliers,LYCEE(S) AVEC CPGE,Lycée Galilée,0921156G
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,92,Gennevilliers,LYCEES SOURCES,Lycée Galilée,0921156G
C0246,Réussir à Dauphine,Ile-de-France,Versailles,92,Gennevilliers,LYCEES SOURCES,Lycée Galilée,0921156G
C0229,Ambitions supérieures - préparation IEP,Ile-de-France,Versailles,95,Cergy Saint-Christophe,LYCEE(S) AVEC CPGE,Lycée Galilée,0951637N
C0163,Nouvel élan (ParisTech / Janson de Sailly,Ile-de-France,Paris,95,Cergy-Pontoise,LYCEES SOURCES,Lycée Galilée,0951637N
"C0250,""Une grande école, pourquoi pas moi ? EBI"",Ile-de-France,Versailles,95,Cergy,LYCEES SOURCES,Lycée Galilée,0951637N"
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,95,Cergy,LYCEES SOURCES,Lycée Galilée,0951637N"
C0084,Programme d'études intégrées,Nord-Pas-de-Calais,Lille,62,Arras,LYCEE(S) AVEC CPGE,Lycée Gambetta,0620007W
C0121,La cordée de la réussite Arts et métiers Paris Tech Metz,Lorraine,Nancy-Metz,57,Hayange,LYCEES SOURCES,Lycée Gaspard Monge,0570319M
C0054,Cordée HEC Moissan,Ile-de-France,Créteil,77,Chelles,LYCEES SOURCES,Lycée Gaston Bachelard,0770922J
C0161,ENS - PSU - TALENS,Ile-de-France,Paris,77,Chelles,LYCEES SOURCES,Lycée Gaston Bachelard,0770922J
"C0085,""Une grande école, pourquoi pas moi?"",Nord-Pas-de-Calais,Lille,59,Lille,LYCEE(S) AVEC CPGE,Lycée Gaston Berger,0590258K"
"C0038,""Sciences Po Bordeaux, je le peux parce que je le veux"",Aquitaine,Bordeaux,64,Orthez,LYCEES SOURCES,Lycée Gaston Febus,0640052J"
C0075,Promotion des études supérieures de lettres en Guyane,Guynae,Guynae,973,Kourou,LYCEES SOURCES,Lycée Gaston Monnerville,9730108E
C0076,Promouvoir l'accès aux filières d'excellence en guyane,Guynae,Guynae,973,Kourou,LYCEES SOURCES,Lycée Gaston Monnerville,9730108E
C0037,Réussir ensemble ,Aquitaine,Bordeaux,64,Orthez,LYCEES SOURCES,Lycée Gaston Phoebus,0640052J
C0020,Accès et réussite à l'UPJV,Picardie,Amiens,2,Chauny,LYCEES SOURCES,Lycée Gay-Lussac,0020014E
C0022,Passeport étudiant,Picardie,Amiens,2,Chauny,LYCEES SOURCES,Lycée Gay-Lussac,0020014E
"C0090,""Limousin, terre de réussite"",Limousin,Limoges,87,Limoges,LYCEE(S) AVEC CPGE,Lycée Gay-Lussac,0870015U"
"C0239,""Ma chance, l'Université"",Ile-de-France,Versailles,92,Montrouge,LYCEES SOURCES,Lycée Génevois,0921399W"
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,91,Etampes,LYCEES SOURCES,Lycée Geoffroy Saint-Hilaire,0910622G
C0230,Ambitions supérieures - scientifiques,Ile-de-France,Versailles,95,Argenteuil,LYCEE(S) AVEC CPGE,Lycée Georges Braque,0950666H
C0233,Cordée HEC Académie de Versailles,Ile-de-France,Versailles,95,Argenteuil,LYCEES SOURCES,Lycée Georges Braque,0950666H
"C0253,""Une grande école, pourquoi pas moi ? ESSEC"",Ile-de-France,Versailles,95,Argenteuil,LYCEES SOURCES,Lycée Georges Braque,0950666H"
C0200,CEP ,Haute Normandie,Rouen,76,Neufchâtel en Bray,LYCEES SOURCES,Lycée Georges Brassens,0762601P
C0228,Ambition d'enseignement supérieur - Lycée du Parc des Loges,Ile-de-France,Versailles,91,Courcouronnes,LYCEES SOURCES,Lycée Georges Brassens,0911828T
C0240,Mat' les vacances,Ile-de-France,Versailles,91,Courcouronnes,LYCEES SOURCES,Lycée Georges Brassens,0911828T
C0245,Pourquoi pas moi ?,Ile-de-France,Versailles,91,Courcouronnes,LYCEES SOURCES,Lycée Georges Brassens,0911828T
C0144,Vers l'enseignement supérieur,PACA,Nice,83,Toulon,LYCEES SOURCES,Lycée Georges Cisson,0830058M
C0179,Objectif excellences,Champagne-Ardennes,Reims,51,Reims,LYCEE(S) AVEC CPGE,Lycée Georges Clémenceau,0510031G
C0055,Cordée HEC Olympe de Gouges,Ile-de-France,Créteil,93,Villemomble,LYCEES SOURCES,Lycée Georges Clémenceau,0930127H
